Date,y,rw,arima,ets,lstm
2024-01-24,1.08839,1.08525,1.067067665552287,1.0599386364322456,1.084996819227934
2024-01-25,1.08466,1.08839,1.067067665552287,1.0598321539175395,1.088203554712534
2024-01-26,1.0853,1.08466,1.067067665552287,1.0597256714028334,1.0845946380674838
2024-01-29,1.08337,1.0853,1.067067665552287,1.0596191888881272,1.085212605267763
2024-01-30,1.08449,1.08337,1.067067665552287,1.059512706373421,1.0835796068274974
2024-01-31,1.08174,1.08449,1.067067665552287,1.059406223858715,1.0844273632186652
2024-02-01,1.08709,1.08174,1.067067665552287,1.0592997413440088,1.081835554511547
2024-02-02,1.07881,1.08709,1.067067665552287,1.0591932588293027,1.086824921146035
2024-02-05,1.07407,1.07881,1.067067665552287,1.0590867763145964,1.0785257847762109
2024-02-06,1.0754299999999999,1.07407,1.067067665552287,1.0589802937998902,1.073886647977829
2024-02-07,1.07729,1.0754299999999999,1.067067665552287,1.058873811285184,1.0754534608280657
2024-02-08,1.0777700000000001,1.07729,1.067067665552287,1.058767328770478,1.0773588347148897
2024-02-09,1.07842,1.0777700000000001,1.067067665552287,1.0586608462557718,1.077792227073908
2024-02-12,1.07717,1.07842,1.067067665552287,1.0585543637410657,1.0783805327916145
2024-02-13,1.07089,1.07717,1.067067665552287,1.0584478812263596,1.0771881056225299
2024-02-14,1.07274,1.07089,1.067067665552287,1.0583413987116534,1.0710334898805618
2024-02-15,1.07728,1.07274,1.067067665552287,1.0582349161969473,1.0727272758829594
2024-02-16,1.07755,1.07728,1.067067665552287,1.0581284336822412,1.0770973200130463
2024-02-19,1.07791,1.07755,1.067067665552287,1.058021951167535,1.0773514101624488
2024-02-20,1.08077,1.07791,1.067067665552287,1.057915468652829,1.0776593025767802
2024-02-21,1.08169,1.08077,1.067067665552287,1.0578089861381228,1.0803818760555983
2024-02-22,1.0823,1.08169,1.067067665552287,1.0577025036234167,1.0813457101845743
2024-02-23,1.08203,1.0823,1.067067665552287,1.0575960211087105,1.0819569352507592
2024-02-26,1.08505,1.08203,1.067067665552287,1.0574895385940044,1.0817884054243565
2024-02-27,1.08442,1.08505,1.067067665552287,1.0573830560792983,1.0846738559007645
2024-02-28,1.08372,1.08442,1.067067665552287,1.0572765735645921,1.0841833658874034
2024-02-29,1.08042,1.08372,1.067067665552287,1.057170091049886,1.0835043827390671
2024-03-01,1.08388,1.08042,1.067067665552287,1.0570636085351799,1.0802824457645415
2024-03-04,1.08555,1.08388,1.067067665552287,1.0569571260204738,1.0836695192480086
2024-03-05,1.08559,1.08555,1.067067665552287,1.0568506435057676,1.08534340069592
2024-03-06,1.08975,1.08559,1.067067665552287,1.0567441609910615,1.0854096638029815
2024-03-07,1.09483,1.08975,1.067067665552287,1.0566376784763554,1.08955442301929
2024-03-08,1.09393,1.09483,1.067067665552287,1.0565311959616492,1.0945295569872855
2024-03-11,1.09255,1.09393,1.067067665552287,1.056424713446943,1.0937221318507195
2024-03-12,1.09253,1.09255,1.067067665552287,1.056318230932237,1.09238654615283
2024-03-13,1.09477,1.09253,1.067067665552287,1.0562117484175308,1.0923788567990065
2024-03-14,1.08837,1.09477,1.067067665552287,1.0561052659028247,1.0946291179591419
2024-03-15,1.08838,1.08837,1.067067665552287,1.0559987833881184,1.0880365583968163
2024-03-18,1.08719,1.08838,1.067067665552287,1.0558923008734122,1.0882209326219558
2024-03-19,1.08647,1.08719,1.067067665552287,1.055785818358706,1.0870159429728985
2024-03-20,1.09196,1.08647,1.067067665552287,1.055679335844,1.0863198894298076
2024-03-21,1.0860400000000001,1.09196,1.067067665552287,1.0555728533292938,1.0919969687843323
2024-03-22,1.08057,1.0860400000000001,1.067067665552287,1.0554663708145877,1.0857624895071984
2024-03-25,1.08357,1.08057,1.067067665552287,1.0553598882998816,1.0801234663313628
2024-03-26,1.08315,1.08357,1.067067665552287,1.0552534057851755,1.0836046179914474
2024-03-27,1.08257,1.08315,1.067067665552287,1.0551469232704693,1.083111844584346
2024-03-28,1.07874,1.08257,1.067067665552287,1.0550404407557632,1.0825065062189103
2024-03-29,1.0787,1.07874,1.067067665552287,1.054933958241057,1.0785031907808782
2024-04-01,1.0742099999999999,1.0787,1.067067665552287,1.054827475726351,1.07859326941967
2024-04-02,1.07678,1.0742099999999999,1.067067665552287,1.0547209932116448,1.0738434402412176
2024-04-03,1.0836,1.07678,1.067067665552287,1.0546145106969387,1.0768240282273294
2024-04-04,1.08373,1.0836,1.067067665552287,1.0545080281822325,1.083551623892784
2024-04-05,1.08367,1.08373,1.067067665552287,1.0544015456675264,1.0834822122693062
2024-04-08,1.08585,1.08367,1.067067665552287,1.0542950631528203,1.0833666124778984
2024-04-09,1.08568,1.08585,1.067067665552287,1.0541885806381142,1.0854731255203485
2024-04-10,1.07412,1.08568,1.067067665552287,1.054082098123408,1.0853976634168625
2024-04-11,1.07254,1.07412,1.067067665552287,1.053975615608702,1.073985488641262
2024-04-12,1.06409,1.07254,1.067067665552287,1.0538691330939958,1.0724588749039174
2024-04-15,1.0622,1.06409,1.067067665552287,1.0537626505792896,1.0642036570739746
2024-04-16,1.06178,1.0622,1.067067665552287,1.0536561680645835,1.0623191532850267
2024-04-17,1.06729,1.06178,1.067067665552287,1.0535496855498774,1.062348064289093
2024-04-18,1.06411,1.06729,1.067067665552287,1.0534432030351712,1.0680683985400201
2024-04-19,1.06567,1.06411,1.067067665552287,1.0533367205204651,1.0647735617506502
2024-04-22,1.06539,1.06567,1.067067665552287,1.053230238005759,1.066016177905798
2024-04-23,1.0702099999999999,1.06539,1.067067665552287,1.0531237554910529,1.065665980528593
2024-04-24,1.06982,1.0702099999999999,1.067067665552287,1.0530172729763465,1.0700575431263446
2024-04-25,1.07297,1.06982,1.067067665552287,1.0529107904616404,1.0695716942572593
2024-04-26,1.06937,1.07297,1.067067665552287,1.0528043079469342,1.072396396612525
2024-04-29,1.07196,1.06937,1.067067665552287,1.0526978254322281,1.069130594742298
2024-04-30,1.06664,1.07196,1.067067665552287,1.052591342917522,1.0713801638102531
2024-05-01,1.07168,1.06664,1.067067665552287,1.0524848604028159,1.0663878548145294
2024-05-02,1.07253,1.07168,1.067067665552287,1.0523783778881097,1.0711412604904174
2024-05-03,1.07628,1.07253,1.067067665552287,1.0522718953734036,1.0721234193849563
2024-05-06,1.07693,1.07628,1.067067665552287,1.0521654128586975,1.075756204741001
2024-05-07,1.0754299999999999,1.07693,1.067067665552287,1.0520589303439913,1.0766258676373959
2024-05-08,1.07463,1.0754299999999999,1.067067665552287,1.0519524478292852,1.0753523741453885
2024-05-09,1.07818,1.07463,1.067067665552287,1.051845965314579,1.0746273097765446
2024-05-10,1.07692,1.07818,1.067067665552287,1.051739482799873,1.0778701806724071
2024-05-13,1.07894,1.07692,1.067067665552287,1.0516330002851668,1.0767819285273552
2024-05-14,1.0819,1.07894,1.067067665552287,1.0515265177704607,1.0787459129166603
2024-05-15,1.08834,1.0819,1.067067665552287,1.0514200352557546,1.0817244683861733
2024-05-16,1.08666,1.08834,1.067067665552287,1.0513135527410484,1.08808415225029
2024-05-17,1.08696,1.08666,1.067067665552287,1.0512070702263423,1.0864783201968669
2024-05-20,1.08569,1.08696,1.067067665552287,1.0511005877116362,1.086814551243782
2024-05-21,1.08534,1.08569,1.067067665552287,1.05099410519693,1.0855494451737404
2024-05-22,1.08215,1.08534,1.067067665552287,1.050887622682224,1.0852068006026745
2024-05-23,1.08138,1.08215,1.067067665552287,1.0507811401675178,1.0819212788641452
2024-05-24,1.08456,1.08138,1.067067665552287,1.0506746576528116,1.0812079044270515
2024-05-27,1.08587,1.08456,1.067067665552287,1.0505681751381055,1.0845108699417114
2024-05-28,1.08559,1.08587,1.067067665552287,1.0504616926233994,1.0857599063545464
2024-05-29,1.08003,1.08559,1.067067665552287,1.0503552101086933,1.0854422757309676
2024-05-30,1.08317,1.08003,1.067067665552287,1.0502487275939871,1.0796798010635376
2024-05-31,1.08489,1.08317,1.067067665552287,1.050142245079281,1.08312725998044
2024-06-03,1.0902,1.08489,1.067067665552287,1.0500357625645749,1.084791774650216
2024-06-04,1.08781,1.0902,1.067067665552287,1.0499292800498687,1.0900682185649873
2024-06-05,1.08687,1.08781,1.067067665552287,1.0498227975351624,1.0875942822152376
2024-06-06,1.08891,1.08687,1.067067665552287,1.0497163150204563,1.0866561529666185
2024-06-07,1.08014,1.08891,1.067067665552287,1.0496098325057501,1.0887278791129589
2024-06-10,1.07644,1.08014,1.067067665552287,1.049503349991044,1.0795906338465215
2024-06-11,1.07396,1.07644,1.067067665552287,1.0493968674763379,1.0759812501096726
2024-06-12,1.0809,1.07396,1.067067665552287,1.0492903849616317,1.073617082335949
2024-06-13,1.07383,1.0809,1.067067665552287,1.0491839024469256,1.0812354051947592
2024-06-14,1.07052,1.07383,1.067067665552287,1.0490774199322195,1.0736371521645784
2024-06-17,1.07335,1.07052,1.067067665552287,1.0489709374175133,1.0705311025857924
2024-06-18,1.07387,1.07335,1.067067665552287,1.0488644549028072,1.0736134558260442
2024-06-19,1.07437,1.07387,1.067067665552287,1.048757972388101,1.0740702158975601
2024-06-20,1.07018,1.07437,1.067067665552287,1.048651489873395,1.0744544013488293
2024-06-21,1.06923,1.07018,1.067067665552287,1.0485450073586888,1.070139622386694
2024-06-24,1.07344,1.06923,1.067067665552287,1.0484385248439827,1.0691246525341271
2024-06-25,1.07128,1.07344,1.067067665552287,1.0483320423292766,1.0733351334857941
2024-06-26,1.06788,1.07128,1.067067665552287,1.0482255598145704,1.0711330097866059
2024-06-27,1.07028,1.06788,1.067067665552287,1.0481190772998643,1.0677875793170928
2024-06-28,1.07125,1.07028,1.067067665552287,1.0480125947851582,1.070061251542568
2024-07-01,1.07393,1.07125,1.067067665552287,1.047906112270452,1.0709540484100581
2024-07-02,1.07452,1.07393,1.067067665552287,1.047799629755746,1.0735178957903386
2024-07-03,1.0788,1.07452,1.067067665552287,1.0476931472410398,1.0741663999199866
2024-07-04,1.0811,1.0788,1.067067665552287,1.0475866647263337,1.0782097123146057
2024-07-05,1.08388,1.0811,1.067067665552287,1.0474801822116275,1.0806069804131984
2024-07-08,1.0823,1.08388,1.067067665552287,1.0473736996969214,1.0833730501961707
2024-07-09,1.0814300000000001,1.0823,1.067067665552287,1.0472672171822153,1.0821913004696369
2024-07-10,1.08287,1.0814300000000001,1.067067665552287,1.0471607346675091,1.0812480343574287
2024-07-11,1.08668,1.08287,1.067067665552287,1.047054252152803,1.0826487428879739
2024-07-12,1.09044,1.08668,1.067067665552287,1.0469477696380969,1.0864202028155328
2024-07-15,1.08947,1.09044,1.067067665552287,1.0468412871233905,1.0900815509819985
2024-07-16,1.08983,1.08947,1.067067665552287,1.0467348046086844,1.0893033055084944
2024-07-17,1.09391,1.08983,1.067067665552287,1.0466283220939783,1.0896898186290265
2024-07-18,1.08951,1.09391,1.067067665552287,1.0465218395792721,1.0937246955835818
2024-07-19,1.08813,1.08951,1.067067665552287,1.046415357064566,1.0893742107599973
2024-07-22,1.08901,1.08813,1.067067665552287,1.0463088745498599,1.0879933450323345
2024-07-23,1.0855299999999999,1.08901,1.067067665552287,1.0462023920351537,1.0889182171833516
2024-07-24,1.08385,1.0855299999999999,1.067067665552287,1.0460959095204476,1.085290923781991
2024-07-25,1.08449,1.08385,1.067067665552287,1.0459894270057415,1.0836446286708117
2024-07-26,1.08548,1.08449,1.067067665552287,1.0458829444910354,1.0843986627739668
2024-07-29,1.08213,1.08548,1.067067665552287,1.0457764619763292,1.0854289519762992
2024-07-30,1.08141,1.08213,1.067067665552287,1.045669979461623,1.0818553591096403
2024-07-31,1.08258,1.08141,1.067067665552287,1.045563496946917,1.0812200450474023
2024-08-01,1.07891,1.08258,1.067067665552287,1.0454570144322108,1.082488759109974
2024-08-02,1.09103,1.07891,1.067067665552287,1.0453505319175047,1.078575147997737
2024-08-05,1.09495,1.09103,1.067067665552287,1.0452440494027986,1.0910427459692955
2024-08-06,1.09276,1.09495,1.067067665552287,1.0451375668880925,1.0946496545851232
2024-08-07,1.09212,1.09276,1.067067665552287,1.0450310843733863,1.0925197222542762
2024-08-08,1.09178,1.09212,1.067067665552287,1.0449246018586802,1.0918913197731972
2024-08-09,1.0915300000000001,1.09178,1.067067665552287,1.044818119343974,1.0915515861916543
2024-08-12,1.093,1.0915300000000001,1.067067665552287,1.044711636829268,1.0913080794602634
2024-08-13,1.09933,1.093,1.067067665552287,1.0446051543145618,1.0927947190403937
2024-08-14,1.10118,1.09933,1.067067665552287,1.0444986717998557,1.098967907887697
2024-08-15,1.09707,1.10118,1.067067665552287,1.0443921892851495,1.100887397196293
2024-08-16,1.10264,1.09707,1.067067665552287,1.0442857067704434,1.0969254216760398
2024-08-19,1.10844,1.10264,1.067067665552287,1.0441792242557373,1.1023475350284577
2024-08-20,1.11286,1.10844,1.067067665552287,1.0440727417410312,1.1081089984560013
2024-08-21,1.11506,1.11286,1.067067665552287,1.043966259226325,1.112533913731575
2024-08-22,1.11107,1.11506,1.067067665552287,1.043859776711619,1.1148237913680077
2024-08-23,1.11928,1.11107,1.067067665552287,1.0437532941969125,1.1110070200890303
2024-08-26,1.11606,1.11928,1.067067665552287,1.0436468116822064,1.119192404141426
2024-08-27,1.11841,1.11606,1.067067665552287,1.0435403291675003,1.1160261401188374
2024-08-28,1.11191,1.11841,1.067067665552287,1.0434338466527942,1.1184190660905837
2024-08-29,1.10777,1.11191,1.067067665552287,1.043327364138088,1.1117162781733274
2024-08-30,1.10479,1.10777,1.067067665552287,1.043220881623382,1.1074791456145048
2024-09-02,1.10712,1.10479,1.067067665552287,1.0431143991086758,1.104484518994689
2024-09-03,1.10438,1.10712,1.067067665552287,1.0430079165939696,1.1072480196189882
2024-09-04,1.10815,1.10438,1.067067665552287,1.0429014340792635,1.1042465703380107
2024-09-05,1.11106,1.10815,1.067067665552287,1.0427949515645574,1.108347888457775
2024-09-06,1.10857,1.11106,1.067067665552287,1.0426884690498512,1.1111679456686974
2024-09-09,1.10345,1.10857,1.067067665552287,1.042581986535145,1.1083959560239316
2024-09-10,1.10183,1.10345,1.067067665552287,1.042475504020439,1.1029932879447937
2024-09-11,1.1013600000000001,1.10183,1.067067665552287,1.0423690215057329,1.1014968348556757
2024-09-12,1.10726,1.1013600000000001,1.067067665552287,1.0422625389910267,1.1011463217115403
2024-09-13,1.1074,1.10726,1.067067665552287,1.0421560564763206,1.1073274497914314
2024-09-16,1.11325,1.1074,1.067067665552287,1.0420495739616145,1.107209374141693
2024-09-17,1.11125,1.11325,1.067067665552287,1.0419430914469083,1.1129965243935587
2024-09-18,1.11172,1.11125,1.067067665552287,1.0418366089322022,1.1108657669276
2024-09-19,1.1161699999999999,1.11172,1.067067665552287,1.041730126417496,1.1113624412059784
2024-09-20,1.11625,1.1161699999999999,1.067067665552287,1.04162364390279,1.1157068922132252
2024-09-23,1.11112,1.11625,1.067067665552287,1.0415171613880838,1.1159335657954215
2024-09-24,1.11798,1.11112,1.067067665552287,1.0414106788733777,1.1108895930910112
2024-09-25,1.11313,1.11798,1.067067665552287,1.0413041963586716,1.1175543907535075
2024-09-26,1.11746,1.11313,1.067067665552287,1.0411977138439654,1.113079708429575
2024-09-27,1.11588,1.11746,1.067067665552287,1.0410912313292593,1.1172240156280993
2024-09-30,1.11346,1.11588,1.067067665552287,1.0409847488145532,1.1157660655760764
2024-10-01,1.10683,1.11346,1.067067665552287,1.040878266299847,1.1132916259372234
2024-10-02,1.10474,1.10683,1.067067665552287,1.040771783785141,1.106378948007226
2024-10-03,1.10279,1.10474,1.067067665552287,1.0406653012704346,1.1044625180649759
2024-10-04,1.09752,1.10279,1.067067665552287,1.0405588187557284,1.1025814342480897
2024-10-07,1.09737,1.09752,1.067067665552287,1.0404523362410223,1.0971828392887115
2024-10-08,1.09796,1.09737,1.067067665552287,1.0403458537263162,1.0975252794206143
2024-10-09,1.09396,1.09796,1.067067665552287,1.04023937121161,1.098318368692398
2024-10-10,1.09359,1.09396,1.067067665552287,1.040132888696904,1.0940194670486452
2024-10-11,1.09348,1.09359,1.067067665552287,1.0400264061821978,1.0938904938304426
2024-10-14,1.09078,1.09348,1.067067665552287,1.0399199236674916,1.0938084894943236
2024-10-15,1.08913,1.09078,1.067067665552287,1.0398134411527855,1.0909369475483894
2024-10-16,1.08616,1.08913,1.067067665552287,1.0397069586380794,1.0892568482220173
2024-10-17,1.083,1.08616,1.067067665552287,1.0396004761233733,1.0864297075939178
2024-10-18,1.08671,1.083,1.067067665552287,1.0394939936086671,1.0832813168764115
2024-10-21,1.0812599999999999,1.08671,1.067067665552287,1.039387511093961,1.0867759388768674
2024-10-22,1.07977,1.0812599999999999,1.067067665552287,1.0392810285792549,1.081819022977352
2024-10-23,1.07834,1.07977,1.067067665552287,1.0391745460645487,1.0802220597743988
2024-10-24,1.08277,1.07834,1.067067665552287,1.0390680635498426,1.0787068764066696
2024-10-25,1.07942,1.08277,1.067067665552287,1.0389615810351365,1.0826571228259803
2024-10-28,1.08132,1.07942,1.067067665552287,1.0388550985204303,1.0798098909807206
2024-10-29,1.0814300000000001,1.08132,1.067067665552287,1.0387486160057242,1.0813749128437042
2024-10-30,1.08551,1.0814300000000001,1.067067665552287,1.038642133491018,1.0815513104283812
2024-10-31,1.08813,1.08551,1.067067665552287,1.038535650976312,1.0851117626494169
2024-11-01,1.08312,1.08813,1.067067665552287,1.0384291684616058,1.0876656195688248
2024-11-04,1.08768,1.08312,1.067067665552287,1.0383226859468997,1.083284367170334
2024-11-05,1.09284,1.08768,1.067067665552287,1.0382162034321936,1.0872295557403564
2024-11-06,1.07286,1.09284,1.067067665552287,1.0381097209174874,1.0922254849004747
2024-11-07,1.08017,1.07286,1.067067665552287,1.0380032384027813,1.0727499464571475
2024-11-08,1.07174,1.08017,1.067067665552287,1.0378967558880752,1.0801998737812042
2024-11-11,1.06555,1.07174,1.067067665552287,1.037790273373369,1.0717843331933021
2024-11-12,1.06239,1.06555,1.067067665552287,1.037683790858663,1.0655981418907643
2024-11-13,1.05635,1.06239,1.067067665552287,1.0375773083439566,1.062819712446928
2024-11-14,1.05286,1.05635,1.067067665552287,1.0374708258292504,1.0568518180310724
2024-11-15,1.05332,1.05286,1.067067665552287,1.0373643433145443,1.0539873370409012
2024-11-18,1.05988,1.05332,1.067067665552287,1.0372578607998382,1.0554647847986223
2024-11-19,1.05955,1.05988,1.067067665552287,1.037151378285132,1.0629002116394042
2024-11-20,1.05428,1.05955,1.067067665552287,1.037044895770426,1.061417087852955
2024-11-21,1.0472,1.05428,1.067067665552287,1.0369384132557198,1.0558034925937654
2024-11-22,1.04154,1.0472,1.067067665552287,1.0368319307410137,1.048351611804962
2024-11-25,1.04929,1.04154,1.067067665552287,1.0367254482263075,1.04283227022171
2024-11-26,1.04892,1.04929,1.067067665552287,1.0366189657116014,1.0502287637913228
2024-11-27,1.05654,1.04892,1.067067665552287,1.0365124831968953,1.0497979129171373
2024-11-28,1.05547,1.05654,1.067067665552287,1.0364060006821891,1.0561147948837282
2024-11-29,1.0576,1.05547,1.067067665552287,1.036299518167483,1.0554233201014995
2024-12-02,1.04986,1.0576,1.067067665552287,1.0361930356527769,1.0573208683013917
2024-12-03,1.05103,1.04986,1.067067665552287,1.0360865531380707,1.0508012761998178
2024-12-04,1.05091,1.05103,1.067067665552287,1.0359800706233646,1.051213553570509
2024-12-05,1.05875,1.05091,1.067067665552287,1.0358735881086585,1.0512983625268937
2024-12-06,1.05685,1.05875,1.067067665552287,1.0357671055939524,1.0581653190404177
2024-12-09,1.05535,1.05685,1.067067665552287,1.0356606230792462,1.0568394801408054
2024-12-10,1.05264,1.05535,1.067067665552287,1.03555414056454,1.0556045086205006
2024-12-11,1.04952,1.05264,1.067067665552287,1.035447658049834,1.0528631113815308
2024-12-12,1.04666,1.04952,1.067067665552287,1.0353411755351278,1.049604200735092
2024-12-13,1.05033,1.04666,1.067067665552287,1.0352346930204217,1.04666548995018
2024-12-16,1.05141,1.05033,1.067067665552287,1.0351282105057156,1.0502875541174412
2024-12-17,1.04911,1.05141,1.067067665552287,1.0350217279910094,1.0513408761817216
2024-12-18,1.03491,1.04911,1.067067665552287,1.0349152454763033,1.0489654889434576
2024-12-19,1.03622,1.03491,1.067067665552287,1.0348087629615972,1.034628097525835
2024-12-20,1.04281,1.03622,1.067067665552287,1.034702280446891,1.0364212255644798
2024-12-23,1.04056,1.04281,1.067067665552287,1.0345957979321847,1.043372514692545
2024-12-24,1.03849,1.04056,1.067067665552287,1.0344893154174786,1.0408787941551207
2024-12-26,1.04219,1.03849,1.067067665552287,1.0343828329027724,1.0386051318192482
2024-12-27,1.04237,1.04219,1.067067665552287,1.0342763503880663,1.0424373593103886
2024-12-30,1.04043,1.04237,1.067067665552287,1.0341698678733602,1.0423488136380912
2024-12-31,1.0348600000000001,1.04043,1.067067665552287,1.034063385358654,1.0404011012613772
2025-01-02,1.02664,1.0348600000000001,1.067067665552287,1.033956902843948,1.034825951280594
2025-01-03,1.03076,1.02664,1.067067665552287,1.0338504203292418,1.026790900735855
2025-01-06,1.03894,1.03076,1.067067665552287,1.0337439378145357,1.030968766608238
2025-01-07,1.03401,1.03894,1.067067665552287,1.0336374552998295,1.0389520135760306
2025-01-08,1.03175,1.03401,1.067067665552287,1.0335309727851234,1.034153355563879
2025-01-09,1.02991,1.03175,1.067067665552287,1.0334244902704173,1.0320646191239355
2025-01-10,1.02443,1.02991,1.067067665552287,1.0333180077557111,1.0302041685152055
2025-01-13,1.02379,1.02443,1.067067665552287,1.033211525241005,1.0249056635248661
2025-01-14,1.0307,1.02379,1.067067665552287,1.0331050427262989,1.0241211088407038
2025-01-15,1.02891,1.0307,1.067067665552287,1.0329985602115928,1.030603363519907
2025-01-16,1.03021,1.02891,1.067067665552287,1.0328920776968866,1.0290107002723217
2025-01-17,1.02691,1.03021,1.067067665552287,1.0327855951821805,1.0301458314603569
2025-01-20,1.04131,1.02691,1.067067665552287,1.0326791126674744,1.0271712383294105
2025-01-21,1.04273,1.04131,1.067067665552287,1.0325726301527682,1.0401510866069794
2025-01-22,1.04097,1.04273,1.067067665552287,1.032466147638062,1.0422646713358164
2025-01-23,1.04147,1.04097,1.067067665552287,1.032359665123356,1.0406631793302297
